transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale
286,1900-03-03,22:56:00,92,Male,55,Electronics,2,25,27.75,50
876,1900-03-03,19:39:00,104,Male,43,Clothing,4,30,30,120
1201,1900-03-03,17:28:00,115,Male,56,Electronics,1,25,27.75,25
1286,1900-03-03,17:23:00,111,Male,55,Electronics,2,25,28.5,50
1876,1900-03-04,19:53:00,68,Male,43,Clothing,4,30,32.1,120
55,1900-03-04,20:32:00,57,Male,31,Beauty,4,30,31.8,120
428,1900-03-04,22:44:00,50,Female,40,Electronics,4,50,49.5,200
441,1900-03-04,22:00:00,85,Male,57,Beauty,4,300,351,1200
976,1900-03-04,19:50:00,56,Female,48,Beauty,2,300,345,600
1055,1900-03-04,21:35:00,97,Male,31,Beauty,4,30,37.5,120
1428,1900-03-04,18:44:00,96,Female,40,Electronics,4,50,57,200
1441,1900-03-04,21:38:00,63,Male,57,Beauty,4,300,354,1200
1976,1900-03-04,21:10:00,108,Female,48,Beauty,2,300,360,600
149,1900-03-04,17:52:00,73,Male,22,Clothing,3,25,27,75
227,1900-03-04,19:19:00,87,Male,36,Electronics,2,50,50.5,100
393,1900-03-04,18:52:00,85,Female,22,Beauty,2,500,595,1000
401,1900-03-04,19:03:00,51,Female,62,Clothing,1,300,372,300
546,1900-03-04,22:32:00,57,Female,36,Electronics,4,50,53.5,200
872,1900-03-04,22:18:00,113,Female,63,Beauty,3,25,24.75,75
914,1900-03-04,22:25:00,83,Female,59,Electronics,1,500,510,500
1149,1900-03-04,19:23:00,98,Male,22,Clothing,3,25,29.75,75
1227,1900-03-04,20:09:00,103,Male,36,Electronics,2,50,47.5,100
1393,1900-03-04,17:24:00,56,Female,22,Beauty,2,500,580,1000
1401,1900-03-04,21:20:00,85,Female,62,Clothing,1,300,294,300
1546,1900-03-04,19:06:00,93,Female,36,Electronics,4,50,48,200
1872,1900-03-04,17:02:00,57,Female,63,Beauty,3,25,26.25,75
1914,1900-03-04,17:49:00,70,Female,59,Electronics,1,500,510,500
310,1900-03-04,21:34:00,76,Female,28,Beauty,1,25,31,25
844,1900-03-05,17:54:00,95,Male,35,Clothing,3,50,62,150
852,1900-03-05,19:35:00,82,Female,41,Clothing,1,300,375,300
1310,1900-03-05,21:31:00,74,Female,28,Beauty,1,25,24.75,25
1844,1900-03-05,20:30:00,70,Male,35,Clothing,3,50,50.5,150
1852,1900-03-05,18:09:00,109,Female,41,Clothing,1,300,333,300
97,1900-03-05,18:17:00,112,Female,51,Beauty,2,500,555,1000
619,1900-03-05,18:10:00,56,Male,47,Electronics,4,25,26.25,100
948,1900-03-05,22:06:00,52,Female,23,Electronics,3,25,28.75,75
1097,1900-03-05,20:53:00,86,Female,51,Beauty,2,500,485,1000
1619,1900-03-05,18:07:00,61,Male,47,Electronics,4,25,24.25,100
1948,1900-03-05,21:09:00,100,Female,23,Electronics,3,25,24.5,75
456,1900-03-05,19:45:00,51,Male,57,Electronics,2,30,33.9,60
627,1900-03-05,18:14:00,79,Male,57,Clothing,1,50,55.5,50
1456,1900-03-05,18:49:00,85,Male,57,Electronics,2,30,37.2,60
1627,1900-03-05,17:21:00,84,Male,57,Clothing,1,50,60,50
22,1900-03-05,17:11:00,66,Male,18,Clothing,2,50,60.5,100
121,1900-03-05,18:57:00,110,Female,28,Electronics,4,50,54.5,200
431,1900-03-05,22:02:00,99,Male,63,Electronics,4,300,345,1200
1022,1900-03-05,17:49:00,69,Male,18,Clothing,2,50,52.5,100
1121,1900-03-05,21:10:00,95,Female,28,Electronics,4,50,50.5,200
1431,1900-03-05,21:28:00,114,Male,63,Electronics,4,300,312,1200
370,1900-03-05,21:04:00,61,Male,23,Electronics,2,30,34.8,60
711,1900-03-05,22:26:00,103,Male,26,Electronics,3,500,575,1500
754,1900-03-05,18:40:00,90,Female,43,Electronics,4,25,23.75,100
943,1900-03-06,19:29:00,90,Female,57,Clothing,4,300,318,1200
1370,1900-03-06,22:51:00,90,Male,23,Electronics,2,30,36,60
1711,1900-03-06,20:33:00,113,Male,26,Electronics,3,500,570,1500
1754,1900-03-06,21:03:00,107,Female,43,Electronics,4,25,28.5,100
1943,1900-03-06,21:00:00,108,Female,57,Clothing,4,300,321,1200
350,1900-03-06,17:41:00,61,Male,25,Beauty,3,25,28.5,75
786,1900-03-06,20:38:00,78,Male,48,Clothing,4,25,28.5,100
1350,1900-03-06,22:02:00,93,Male,25,Beauty,3,25,29.25,75
1786,1900-03-06,21:26:00,69,Male,48,Clothing,4,25,28.75,100
109,1900-03-06,19:57:00,94,Female,34,Electronics,4,500,560,2000
191,1900-03-06,21:24:00,71,Male,64,Beauty,1,25,28.25,25
1109,1900-03-06,22:13:00,114,Female,34,Electronics,4,500,590,2000
1191,1900-03-06,17:20:00,88,Male,64,Beauty,1,25,25,25
340,1900-03-06,22:59:00,54,Female,36,Clothing,4,300,294,1200
555,1900-03-06,19:35:00,103,Male,25,Beauty,1,300,360,300
826,1900-03-06,19:08:00,81,Female,46,Clothing,1,300,303,300
962,1900-03-06,22:02:00,76,Male,44,Clothing,2,30,35.1,60
1340,1900-03-06,20:55:00,92,Female,36,Clothing,4,300,348,1200
1555,1900-03-06,18:54:00,55,Male,25,Beauty,1,300,312,300
1826,1900-03-06,22:05:00,104,Female,46,Clothing,1,300,297,300
1962,1900-03-06,18:59:00,65,Male,44,Clothing,2,30,32.7,60
249,1900-03-06,20:17:00,109,Male,20,Clothing,1,50,53.5,50
1249,1900-03-06,21:44:00,95,Male,20,Clothing,1,50,60,50
922,1900-03-06,22:54:00,103,Male,41,Electronics,1,50,60.5,50
1922,1900-03-07,20:07:00,72,Male,41,Electronics,1,50,48.5,50
600,1900-03-07,18:39:00,64,Female,59,Beauty,2,500,525,1000
680,1900-03-07,22:04:00,110,Female,53,Clothing,3,300,330,900
770,1900-03-07,22:49:00,71,Male,32,Clothing,1,50,55,50
1600,1900-03-07,17:44:00,67,Female,59,Beauty,2,500,575,1000
1680,1900-03-07,17:12:00,72,Female,53,Clothing,3,300,324,900
1770,1900-03-07,20:08:00,65,Male,32,Clothing,1,50,56,50
60,1900-03-07,18:15:00,91,Male,30,Beauty,3,50,60.5,150
250,1900-03-07,23:00:00,91,Male,48,Electronics,1,50,60.5,50
516,1900-03-07,18:38:00,85,Male,30,Beauty,4,25,24.25,100
937,1900-03-07,19:57:00,50,Female,62,Beauty,1,500,510,500
1060,1900-03-07,18:29:00,71,Male,30,Beauty,3,50,57,150
1250,1900-03-07,20:39:00,96,Male,48,Electronics,1,50,48.5,50
1516,1900-03-07,17:19:00,54,Male,30,Beauty,4,25,24.5,100
1937,1900-03-07,17:57:00,52,Female,62,Beauty,1,500,620,500
318,1900-03-07,21:26:00,57,Male,61,Clothing,1,25,29.25,25
342,1900-03-07,17:24:00,85,Female,43,Clothing,4,500,500,2000
564,1900-03-07,20:14:00,114,Male,50,Electronics,2,50,55.5,100
767,1900-03-07,22:44:00,72,Male,39,Beauty,3,25,24.5,75
1318,1900-03-07,22:57:00,55,Male,61,Clothing,1,25,27,25
1342,1900-03-07,23:00:00,114,Female,43,Clothing,4,500,485,2000
1564,1900-03-07,22:55:00,115,Male,50,Electronics,2,50,49.5,100
1767,1900-03-07,17:35:00,87,Male,39,Beauty,3,25,28.25,75
503,1900-03-07,20:06:00,63,Male,45,Beauty,4,500,570,2000
869,1900-03-08,22:16:00,51,Male,37,Beauty,3,500,485,1500
1503,1900-03-08,18:28:00,67,Male,45,Beauty,4,500,605,2000
1869,1900-03-08,19:51:00,113,Male,37,Beauty,3,500,605,1500
126,1900-03-08,18:16:00,63,Female,28,Clothing,3,30,28.8,90
349,1900-03-08,17:05:00,78,Female,57,Beauty,1,50,48.5,50
440,1900-03-08,20:15:00,110,Male,64,Clothing,2,300,348,600
1126,1900-03-08,17:12:00,62,Female,28,Clothing,3,30,28.8,90
1349,1900-03-08,21:57:00,112,Female,57,Beauty,1,50,49.5,50
1440,1900-03-08,19:20:00,86,Male,64,Clothing,2,300,354,600
124,1900-03-08,21:17:00,83,Male,33,Clothing,4,500,515,2000
324,1900-03-08,17:52:00,54,Female,52,Electronics,3,50,49,150
677,1900-03-08,21:13:00,65,Female,19,Beauty,3,500,555,1500
1124,1900-03-08,20:04:00,83,Male,33,Clothing,4,500,515,2000
1324,1900-03-08,20:29:00,56,Female,52,Electronics,3,50,55,150
1677,1900-03-08,20:51:00,84,Female,19,Beauty,3,500,490,1500
30,1900-03-08,20:05:00,59,Female,39,Beauty,3,300,285,900
226,1900-03-08,17:02:00,69,Female,61,Clothing,1,50,57.5,50
229,1900-03-08,19:23:00,92,Male,58,Beauty,3,30,36.9,90
896,1900-03-08,19:17:00,56,Female,30,Electronics,2,25,30.75,50
959,1900-03-08,17:59:00,54,Female,42,Electronics,2,30,28.5,60
998,1900-03-08,17:32:00,61,Female,23,Beauty,4,25,30.5,100
1030,1900-03-08,18:02:00,96,Female,39,Beauty,3,300,309,900
1226,1900-03-08,17:52:00,102,Female,61,Clothing,1,50,51,50
1229,1900-03-08,21:08:00,62,Male,58,Beauty,3,30,34.5,90
1896,1900-03-09,20:19:00,87,Female,30,Electronics,2,25,30.75,50
1959,1900-03-09,19:56:00,95,Female,42,Electronics,2,30,34.2,60
1998,1900-03-09,19:53:00,90,Female,23,Beauty,4,25,24,100
12,1900-03-09,22:09:00,114,Male,35,Beauty,3,25,25.25,75
1012,1900-03-09,18:47:00,56,Male,35,Beauty,3,25,27.25,75
710,1900-03-09,21:11:00,71,Female,26,Electronics,3,500,495,1500
776,1900-03-09,18:57:00,109,Male,35,Clothing,3,30,30.9,90
817,1900-03-09,21:12:00,87,Male,30,Beauty,4,50,49,200
1710,1900-03-09,20:14:00,104,Female,26,Electronics,3,500,610,1500
1776,1900-03-09,20:07:00,111,Male,35,Clothing,3,30,32.1,90
1817,1900-03-09,21:22:00,82,Male,30,Beauty,4,50,50,200
334,1900-03-09,20:37:00,103,Male,31,Electronics,3,300,360,900
343,1900-03-09,18:44:00,68,Male,21,Electronics,2,25,30,50
628,1900-03-09,18:00:00,66,Female,19,Beauty,4,50,59.5,200
983,1900-03-09,20:12:00,61,Female,29,Clothing,1,300,345,300
1334,1900-03-09,20:37:00,60,Male,31,Electronics,3,300,366,900
1343,1900-03-09,20:10:00,87,Male,21,Electronics,2,25,28.5,50
1628,1900-03-09,22:23:00,51,Female,19,Beauty,4,50,58.5,200
1983,1900-03-09,21:38:00,114,Female,29,Clothing,1,300,303,300
141,1900-03-09,19:26:00,54,Female,22,Electronics,1,50,59,50
145,1900-03-09,19:21:00,64,Female,39,Clothing,3,25,27.5,75
507,1900-03-09,21:40:00,52,Female,37,Electronics,3,500,485,1500
841,1900-03-09,20:58:00,108,Male,31,Electronics,4,25,28.5,100
898,1900-03-09,20:55:00,53,Female,42,Clothing,3,30,35.1,90
951,1900-03-10,21:35:00,58,Male,33,Beauty,2,50,57.5,100
1141,1900-03-10,19:13:00,65,Female,22,Electronics,1,50,58,50
1145,1900-03-10,19:19:00,87,Female,39,Clothing,3,25,31,75
1507,1900-03-10,22:14:00,95,Female,37,Electronics,3,500,520,1500
1841,1900-03-10,18:55:00,94,Male,31,Electronics,4,25,28.25,100
1898,1900-03-10,18:17:00,81,Female,42,Clothing,3,30,35.1,90
1951,1900-03-10,18:56:00,54,Male,33,Beauty,2,50,59.5,100
181,1900-03-10,19:59:00,79,Male,19,Electronics,4,300,327,1200
1181,1900-03-10,18:28:00,84,Male,19,Electronics,4,300,354,1200
784,1900-03-10,22:44:00,71,Female,34,Electronics,1,500,610,500
1784,1900-03-10,20:58:00,100,Female,34,Electronics,1,500,500,500
20,1900-03-10,21:35:00,85,Male,22,Clothing,3,300,345,900
690,1900-03-10,18:39:00,91,Female,52,Clothing,3,300,324,900
1020,1900-03-10,18:30:00,86,Male,22,Clothing,3,300,300,900
1690,1900-03-10,17:36:00,101,Female,52,Clothing,3,300,369,900
47,1900-03-10,17:22:00,96,Female,40,Beauty,3,500,600,1500
405,1900-03-10,17:55:00,79,Female,25,Clothing,4,300,324,1200
1047,1900-03-10,21:53:00,84,Female,40,Beauty,3,500,490,1500
1405,1900-03-10,20:08:00,91,Female,25,Clothing,4,300,342,1200
205,1900-03-10,17:20:00,88,Female,43,Clothing,1,25,25.5,25
512,1900-03-10,18:00:00,56,Female,57,Beauty,1,25,9.5,25
565,1900-03-10,20:24:00,75,Female,45,Beauty,2,30,9,60
761,1900-03-10,22:16:00,64,Female,33,Clothing,1,500,275,500
762,1900-03-10,17:49:00,56,Female,24,Electronics,2,25,10.25,50
950,1900-03-11,21:27:00,75,Male,36,Clothing,3,300,144,900
1205,1900-03-11,19:19:00,97,Female,43,Clothing,1,25,7.25,25
1512,1900-03-11,20:05:00,105,Female,57,Beauty,1,25,13.25,25
1565,1900-03-11,20:45:00,74,Female,45,Beauty,2,30,11.1,60
1761,1900-03-11,18:46:00,72,Female,33,Clothing,1,500,200,500
1762,1900-03-11,18:43:00,81,Female,24,Electronics,2,25,11,50
1950,1900-03-11,19:23:00,50,Male,36,Clothing,3,300,84,900
86,1900-03-11,18:55:00,69,Male,19,Beauty,3,30,15.6,90
173,1900-03-11,17:30:00,85,Male,64,Electronics,4,30,14.1,120
1086,1900-03-11,19:50:00,84,Male,19,Beauty,3,30,16.5,90
1173,1900-03-11,21:03:00,70,Male,64,Electronics,4,30,15,120
595,1900-03-11,21:35:00,65,Female,18,Clothing,4,500,210,2000
827,1900-03-11,19:24:00,96,Male,61,Beauty,3,300,165,900
965,1900-03-11,21:45:00,84,Male,22,Clothing,4,50,13,200
1595,1900-03-11,17:44:00,115,Female,18,Clothing,4,500,255,2000
1827,1900-03-11,20:02:00,62,Male,61,Beauty,3,300,132,900
1965,1900-03-11,20:03:00,93,Male,22,Clothing,4,50,21.5,200
388,1900-03-11,19:04:00,60,Male,50,Electronics,1,25,12.25,25
631,1900-03-11,22:18:00,92,Male,56,Electronics,3,30,16.5,90
1388,1900-03-11,18:12:00,89,Male,50,Electronics,1,25,6.75,25
1631,1900-03-11,19:11:00,75,Male,56,Electronics,3,30,12.3,90
554,1900-03-11,21:04:00,94,Female,46,Beauty,3,50,13,150
812,1900-03-11,17:45:00,89,Male,19,Electronics,3,25,11.25,75
1554,1900-03-11,19:55:00,83,Female,46,Beauty,3,50,15.5,150
1812,1900-03-12,22:19:00,85,Male,19,Electronics,3,25,12,75
58,1900-03-12,19:18:00,53,Male,18,Clothing,4,300,75,1200
952,1900-03-12,18:09:00,69,Female,57,Clothing,1,25,13.25,25
1058,1900-03-12,18:31:00,100,Male,18,Clothing,4,300,153,1200
1952,1900-03-12,22:13:00,114,Female,57,Clothing,1,25,13.5,25
345,1900-03-12,18:56:00,104,Male,62,Electronics,1,30,13.5,30
458,1900-03-12,21:35:00,110,Female,39,Electronics,4,25,7,100
582,1900-03-12,21:38:00,110,Male,35,Clothing,3,300,75,900
963,1900-03-12,18:24:00,76,Female,55,Beauty,1,50,13,50
1345,1900-03-12,17:50:00,98,Male,62,Electronics,1,30,11.4,30
1458,1900-03-12,19:21:00,95,Female,39,Electronics,4,25,9.75,100
1582,1900-03-12,19:12:00,56,Male,35,Clothing,3,300,114,900
1963,1900-03-12,20:56:00,115,Female,55,Beauty,1,50,20.5,50
369,1900-03-12,19:42:00,111,Male,23,Electronics,3,500,215,1500
706,1900-03-12,22:19:00,66,Male,51,Electronics,4,25,8,100
747,1900-03-12,18:12:00,51,Male,23,Beauty,1,30,9.3,30
1369,1900-03-12,21:14:00,64,Male,23,Electronics,3,500,180,1500
1706,1900-03-12,18:04:00,57,Male,51,Electronics,4,25,11.75,100
1747,1900-03-12,18:22:00,87,Male,23,Beauty,1,30,16.2,30
533,1900-03-12,17:19:00,92,Male,19,Electronics,3,500,155,1500
1533,1900-03-12,19:35:00,67,Male,19,Electronics,3,500,255,1500
169,1900-03-12,18:47:00,73,Male,18,Beauty,3,500,145,1500
645,1900-03-12,22:11:00,51,Female,35,Electronics,4,30,11.1,120
968,1900-03-12,20:34:00,101,Female,48,Clothing,3,300,120,900
997,1900-03-13,20:36:00,51,Male,52,Beauty,3,30,15,90
1169,1900-03-13,17:12:00,101,Male,18,Beauty,3,500,255,1500
1645,1900-03-13,17:27:00,109,Female,35,Electronics,4,30,9,120
1968,1900-03-13,19:09:00,75,Female,48,Clothing,3,300,153,900
1997,1900-03-13,21:09:00,99,Male,52,Beauty,3,30,10.2,90
57,1900-03-13,20:12:00,64,Female,63,Beauty,1,30,10.2,30
137,1900-03-13,20:42:00,66,Male,46,Beauty,2,500,125,1000
778,1900-03-13,18:28:00,105,Female,47,Beauty,4,25,13.75,100
1057,1900-03-13,22:31:00,114,Female,63,Beauty,1,30,15.9,30
1137,1900-03-13,22:34:00,104,Male,46,Beauty,2,500,145,1000
1778,1900-03-13,19:57:00,94,Female,47,Beauty,4,25,11.25,100
599,1900-03-13,19:07:00,82,Female,28,Beauty,2,50,24.5,100
938,1900-03-13,17:55:00,103,Male,49,Clothing,4,50,23,200
1599,1900-03-13,17:23:00,110,Female,28,Beauty,2,50,20.5,100
1938,1900-03-13,20:15:00,76,Male,49,Clothing,4,50,13.5,200
234,1900-03-13,17:42:00,64,Female,62,Electronics,2,25,13.75,50
1234,1900-03-13,17:46:00,78,Female,62,Electronics,2,25,8.25,50
410,1900-03-13,19:41:00,64,Female,29,Clothing,2,50,14.5,100
417,1900-03-13,22:03:00,109,Male,43,Electronics,3,300,162,900
581,1900-03-13,21:16:00,103,Female,48,Beauty,2,30,13.8,60
1410,1900-03-13,18:47:00,72,Female,29,Clothing,2,50,22.5,100
1417,1900-03-13,17:43:00,54,Male,43,Electronics,3,300,147,900
1581,1900-03-13,18:57:00,108,Female,48,Beauty,2,30,9.9,60
74,1900-03-13,19:50:00,56,Female,18,Beauty,4,500,205,2000
87,1900-03-14,18:09:00,104,Female,28,Beauty,2,50,15.5,100
803,1900-03-14,17:16:00,60,Male,39,Clothing,4,25,6.75,100
1074,1900-03-14,20:18:00,67,Female,18,Beauty,4,500,230,2000
1087,1900-03-14,23:00:00,81,Female,28,Beauty,2,50,15,100
1803,1900-03-14,19:36:00,101,Male,39,Clothing,4,25,8.5,100
424,1900-03-14,19:21:00,101,Male,57,Beauty,4,300,147,1200
641,1900-03-14,18:30:00,105,Female,40,Electronics,1,300,144,300
918,1900-03-14,21:59:00,114,Female,42,Electronics,3,30,16.2,90
1424,1900-03-14,21:32:00,54,Male,57,Beauty,4,300,111,1200
1641,1900-03-14,17:41:00,65,Female,40,Electronics,1,300,165,300
1918,1900-03-14,21:57:00,56,Female,42,Electronics,3,30,13.2,90
1,1900-03-14,19:10:00,50,Male,34,Beauty,3,50,16,150
95,1900-03-14,19:57:00,103,Female,32,Clothing,2,30,7.5,60
171,1900-03-14,20:10:00,109,Female,52,Clothing,3,300,126,900
1001,1900-03-14,20:11:00,99,Male,34,Beauty,3,50,22,150
1095,1900-03-14,17:56:00,56,Female,32,Clothing,2,30,9.9,60
1171,1900-03-14,21:05:00,87,Female,52,Clothing,3,300,84,900
156,1900-03-14,19:34:00,60,Female,43,Clothing,4,25,7,100
493,1900-03-14,20:10:00,95,Male,41,Beauty,2,25,7.75,50
1156,1900-03-14,21:10:00,68,Female,43,Clothing,4,25,13.5,100
1493,1900-03-14,21:49:00,58,Male,41,Beauty,2,25,6.75,50
115,1900-03-14,19:21:00,67,Male,51,Clothing,3,500,255,1500
715,1900-03-14,20:57:00,55,Female,42,Beauty,4,25,6.25,100
1115,1900-03-14,17:41:00,99,Male,51,Clothing,3,500,180,1500
1715,1900-03-15,19:35:00,89,Female,42,Beauty,4,25,9.75,100
267,1900-03-15,17:53:00,84,Female,32,Beauty,3,30,12,90
362,1900-03-15,22:43:00,101,Male,50,Clothing,1,25,10.25,25
856,1900-03-15,17:43:00,102,Male,54,Electronics,4,30,9.3,120
1267,1900-03-15,21:03:00,91,Female,32,Beauty,3,30,9.6,90
1362,1900-03-15,18:53:00,104,Male,50,Clothing,1,25,11,25
1856,1900-03-15,21:34:00,114,Male,54,Electronics,4,30,16.2,120
84,1900-03-15,17:17:00,89,Female,38,Electronics,3,30,10.2,90
795,1900-03-15,19:51:00,71,Male,57,Electronics,1,300,102,300
1084,1900-03-15,20:37:00,93,Female,38,Electronics,3,30,7.8,90
1795,1900-03-15,18:50:00,86,Male,57,Electronics,1,300,105,300
24,1900-03-15,22:59:00,59,Female,49,Clothing,1,300,87,300
215,1900-03-15,21:20:00,101,Male,58,Clothing,3,500,145,1500
739,1900-03-15,17:09:00,57,Male,36,Beauty,1,25,10.25,25
1024,1900-03-15,21:51:00,72,Female,49,Clothing,1,300,126,300
1215,1900-03-15,20:44:00,107,Male,58,Clothing,3,500,130,1500
1739,1900-03-15,17:52:00,67,Male,36,Beauty,1,25,11.25,25
289,1900-03-15,20:29:00,107,Male,53,Electronics,2,30,8.1,60
741,1900-03-15,22:30:00,53,Male,48,Clothing,1,300,141,300
810,1900-03-15,18:04:00,76,Male,59,Electronics,4,25,13.75,100
1289,1900-03-15,19:35:00,83,Male,53,Electronics,2,30,16.2,60
1741,1900-03-15,20:47:00,70,Male,48,Clothing,1,300,132,300
1810,1900-03-15,18:29:00,106,Male,59,Electronics,4,25,13.5,100
266,1900-03-15,18:26:00,66,Female,19,Electronics,2,30,14.4,60
389,1900-03-16,19:06:00,109,Male,21,Clothing,2,25,12.25,50
1266,1900-03-16,20:08:00,79,Female,19,Electronics,2,30,15.6,60
1389,1900-03-16,18:11:00,60,Male,21,Clothing,2,25,9.5,50
112,1900-03-16,18:44:00,57,Male,37,Clothing,3,500,165,1500
566,1900-03-16,19:15:00,106,Female,64,Clothing,1,30,8.4,30
608,1900-03-16,22:19:00,112,Female,55,Electronics,3,500,200,1500
1112,1900-03-16,17:11:00,94,Male,37,Clothing,3,500,180,1500
1566,1900-03-16,18:17:00,56,Female,64,Clothing,1,30,15.6,30
1608,1900-03-16,21:01:00,87,Female,55,Electronics,3,500,265,1500
348,1900-03-16,20:20:00,83,Female,35,Electronics,2,300,147,600
1348,1900-03-16,17:21:00,79,Female,35,Electronics,2,300,87,600
199,1900-03-16,21:34:00,53,Male,45,Beauty,3,500,135,1500
258,1900-03-16,17:40:00,109,Female,37,Clothing,1,50,22,50
485,1900-03-16,17:30:00,101,Male,24,Electronics,1,30,11.4,30
576,1900-03-16,17:30:00,113,Female,33,Beauty,3,50,20,150
1199,1900-03-16,17:46:00,110,Male,45,Beauty,3,500,190,1500
1258,1900-03-16,20:27:00,64,Female,37,Clothing,1,50,21.5,50
1485,1900-03-16,18:29:00,66,Male,24,Electronics,1,30,15.6,30
1576,1900-03-16,18:34:00,108,Female,33,Beauty,3,50,27.5,150
65,1900-03-16,20:03:00,84,Male,51,Electronics,4,500,160,2000
311,1900-03-16,21:01:00,61,Female,32,Beauty,4,25,9.75,100
791,1900-03-16,16:28:00,106,Female,51,Beauty,1,25,11.75,25
971,1900-03-16,16:50:00,64,Female,27,Electronics,4,50,26.5,200
999,1900-03-16,16:45:00,110,Female,36,Electronics,3,50,21.5,150
1065,1900-03-17,15:16:00,76,Male,51,Electronics,4,500,175,2000
1311,1900-03-17,15:22:00,84,Female,32,Beauty,4,25,9.25,100
1791,1900-03-17,14:52:00,87,Female,51,Beauty,1,25,7,25
1971,1900-03-17,16:19:00,90,Female,27,Electronics,4,50,19,200
1999,1900-03-17,13:06:00,61,Female,36,Electronics,3,50,13,150
395,1900-03-17,15:00:00,76,Male,50,Electronics,2,500,175,1000
535,1900-03-17,13:46:00,59,Male,47,Beauty,3,30,16.2,90
580,1900-03-17,14:44:00,104,Female,31,Clothing,3,500,200,1500
712,1900-03-17,14:15:00,108,Female,57,Beauty,2,25,11.5,50
868,1900-03-17,13:39:00,110,Female,25,Electronics,1,300,111,300
1395,1900-03-17,14:18:00,91,Male,50,Electronics,2,500,130,1000
1535,1900-03-17,15:31:00,52,Male,47,Beauty,3,30,9.9,90
1580,1900-03-17,15:47:00,105,Female,31,Clothing,3,500,250,1500
1712,1900-03-17,16:37:00,92,Female,57,Beauty,2,25,8.75,50
1868,1900-03-17,16:23:00,78,Female,25,Electronics,1,300,138,300
531,1900-03-17,12:30:00,105,Male,31,Electronics,1,500,275,500
550,1900-03-17,16:58:00,80,Male,40,Clothing,3,300,90,900
1531,1900-03-17,13:19:00,56,Male,31,Electronics,1,500,250,500
1550,1900-03-17,13:11:00,73,Male,40,Clothing,3,300,147,900
392,1900-03-17,13:11:00,77,Male,27,Clothing,2,300,78,600
453,1900-03-17,14:45:00,90,Female,26,Clothing,2,500,265,1000
540,1900-03-17,16:17:00,79,Female,46,Electronics,3,300,87,900
625,1900-03-17,13:36:00,68,Male,31,Clothing,1,300,123,300
1392,1900-03-17,12:28:00,70,Male,27,Clothing,2,300,90,600
1453,1900-03-18,13:24:00,113,Female,26,Clothing,2,500,205,1000
1540,1900-03-18,16:51:00,115,Female,46,Electronics,3,300,147,900
1625,1900-03-18,16:36:00,52,Male,31,Clothing,1,300,147,300
244,1900-03-18,13:57:00,101,Male,28,Beauty,2,50,20.5,100
355,1900-03-18,13:42:00,96,Female,55,Electronics,1,500,260,500
468,1900-03-18,14:32:00,86,Male,40,Electronics,1,25,12.25,25
700,1900-03-18,15:07:00,61,Male,36,Electronics,4,500,250,2000
752,1900-03-18,16:06:00,79,Male,29,Clothing,2,50,13,100
828,1900-03-18,15:54:00,76,Female,33,Electronics,4,300,132,1200
1244,1900-03-18,16:47:00,100,Male,28,Beauty,2,50,19.5,100
1355,1900-03-18,13:19:00,107,Female,55,Electronics,1,500,155,500
1468,1900-03-18,13:14:00,73,Male,40,Electronics,1,25,9.75,25
1700,1900-03-18,16:10:00,87,Male,36,Electronics,4,500,210,2000
1752,1900-03-18,13:01:00,79,Male,29,Clothing,2,50,14.5,100
1828,1900-03-18,14:14:00,99,Female,33,Electronics,4,300,165,1200
80,1900-03-18,16:51:00,82,Female,64,Clothing,2,30,12.3,60
214,1900-03-18,16:31:00,53,Male,20,Beauty,2,30,8.1,60
361,1900-03-18,16:37:00,112,Female,34,Electronics,4,300,81,1200
526,1900-03-18,12:47:00,65,Male,33,Clothing,2,50,19.5,100
1080,1900-03-18,13:31:00,70,Female,64,Clothing,2,30,13.2,60
1214,1900-03-18,14:24:00,50,Male,20,Beauty,2,30,11.1,60
1361,1900-03-18,16:00:00,89,Female,34,Electronics,4,300,153,1200
1526,1900-03-18,15:06:00,84,Male,33,Clothing,2,50,26.5,100
265,1900-03-18,12:12:00,80,Male,55,Clothing,3,300,132,900
586,1900-03-19,14:57:00,84,Male,50,Electronics,1,50,21.5,50
1265,1900-03-19,14:35:00,86,Male,55,Clothing,3,300,111,900
1586,1900-03-19,16:25:00,59,Male,50,Electronics,1,50,14,50
336,1900-03-19,13:05:00,67,Female,52,Beauty,3,50,25,150
571,1900-03-19,12:51:00,87,Female,41,Electronics,1,50,16,50
1336,1900-03-19,13:27:00,74,Female,52,Beauty,3,50,21.5,150
1571,1900-03-19,14:55:00,105,Female,41,Electronics,1,50,25,50
9,1900-03-19,13:12:00,85,Male,63,Electronics,2,300,78,600
552,1900-03-19,13:32:00,85,Female,49,Electronics,3,25,9.75,75
771,1900-03-19,12:23:00,70,Male,24,Electronics,2,25,11.75,50
1009,1900-03-19,14:18:00,88,Male,63,Electronics,2,300,78,600
1552,1900-03-19,12:11:00,55,Female,49,Electronics,3,25,13,75
1771,1900-03-19,13:41:00,108,Male,24,Electronics,2,25,10.75,50
496,1900-03-19,13:07:00,91,Male,23,Clothing,2,300,141,600
701,1900-03-19,16:33:00,93,Female,52,Beauty,2,30,14.1,60
1496,1900-03-19,15:05:00,110,Male,23,Clothing,2,300,120,600
